TIME,MODE,SPEED,TEMPERATURE,HUMIDITY,PREDICTED VALUE,REAL VALUE
21:28:05,LCD,0.5,33,82,6866,6665
21:28:05,LCD,0.5,33,82,8188,8188
21:28:06,LCD,0.5,33,82,579,5979
21:28:06,LCD,0.5,33,82,6744,6744
21:28:07,LCD,0.5,33,82,3282,3282
21:28:07,LCD,0.5,33,82,4678,4678
21:28:08,LCD,0.5,33,82,7508,7508
21:28:09,LCD,0.5,33,82,8300,8300
21:28:09,LCD,0.5,33,82,5917,5917
21:28:10,LCD,0.5,33,82,8811,8811
21:28:10,LCD,0.5,33,82,4525,4525
21:28:11,LCD,0.5,33,82,3706,3706
21:28:11,LCD,0.5,33,82,285,6285
21:28:12,LCD,0.5,33,82,003,3003
21:28:13,LCD,0.5,33,82,2684,2684
21:28:13,LCD,0.5,33,82,6179,6179
21:28:14,LCD,0.5,33,82,2500,2500
21:28:14,LCD,0.5,33,82,4912,4912
21:28:15,LCD,0.5,33,82,7610,7610
21:28:15,LCD,0.5,33,82,5396,5396
21:28:16,LCD,0.5,33,82,4646,4646
21:28:17,LCD,0.5,33,82,5465,5465
21:28:17,LCD,0.5,33,82,6793,6793
21:28:18,LCD,0.5,33,82,5723,5723
21:28:18,LCD,0.5,33,82,1923,1923
21:28:19,LCD,0.5,33,82,3698,3698
21:28:19,LCD,0.5,33,82,280,280
21:28:20,LCD,0.5,33,82,7684,7684
21:28:21,LCD,0.5,33,82,1876,1876
21:28:21,LCD,0.5,33,82,1631,1631
21:28:22,LCD,0.5,33,82,6366,6366
21:28:22,LCD,0.5,33,82,2047,2047
21:28:23,LCD,0.5,33,82,6184,6184
21:28:23,LCD,0.5,33,82,2251,2251
21:28:24,LCD,0.5,33,82,530,530
21:28:25,LCD,0.5,33,82,2244,2244
21:28:25,LCD,0.5,33,82,5369,5369
21:28:26,LCD,0.5,33,82,30,30
21:28:26,LCD,0.5,33,82,2517,2517
21:28:27,LCD,0.5,33,82,229,229
21:28:27,LCD,0.5,33,82,710,710
21:28:28,LCD,0.5,33,82,9225,9225
21:28:28,LCD,0.5,33,82,5362,5362
21:28:29,LCD,0.5,33,82,8731,8731
21:28:31,LCD,0.5,33,82,2801,2801
21:28:31,LCD,0.5,33,82,5685,5685
21:28:32,LCD,0.5,33,82,5993,5993
21:28:32,LCD,0.5,33,82,3844,3844
21:28:33,LCD,0.5,33,82,289,289
21:28:34,LCD,0.5,33,82,2150,2150
21:28:34,LCD,0.5,33,82,1994,1994
21:28:35,LCD,0.5,33,82,1571,1571
21:28:35,LCD,0.5,33,82,3326,3326
21:28:36,LCD,0.5,33,82,7210,7210
21:28:36,LCD,0.5,33,82,3415,3415
21:28:37,LCD,0.5,33,82,8235,8235
21:28:38,LCD,0.5,33,82,650,650
21:28:38,LCD,0.5,33,82,323,323
21:28:39,LCD,0.5,33,82,7138,7138
21:28:39,LCD,0.5,33,82,6565,6565
21:28:40,LCD,0.5,33,82,6766,6766
21:28:40,LCD,0.5,33,82,9119,9119
21:28:41,LCD,0.5,33,82,324,324
21:28:42,LCD,0.5,33,82,3657,3657
21:28:42,LCD,0.5,33,82,8348,8348
21:28:43,LCD,0.5,33,82,7672,7672
21:28:43,LCD,0.5,33,82,2587,2587
21:28:44,LCD,0.5,33,82,9759,9759
21:28:44,LCD,0.5,33,82,8464,8464
21:28:45,LCD,0.5,33,82,4864,4864
21:28:46,LCD,0.5,33,82,794,794
21:28:46,LCD,0.5,33,82,3333,3333
21:28:47,LCD,0.5,33,82,8531,8531
21:28:47,LCD,0.5,33,82,2801,2801
21:28:48,LCD,0.5,33,82,9697,9697
21:28:48,LCD,0.5,33,82,4331,4331
21:28:49,LCD,0.5,33,82,7009,7009
21:28:50,LCD,0.5,33,82,8669,8669
21:28:50,LCD,0.5,33,82,4965,4965
21:28:51,LCD,0.5,33,82,5077,5077
21:28:51,LCD,0.5,33,82,7367,7367
